species,scientific_name,latitude,longitude,year,month,day,country,phase,ndvi,ndwi,ndmi,ndbi,mndwi
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,39.88333,-0.56667,2016,1,25.0,Spain,Wintering,0.9231950640678406,-0.8171262741088867,0.3793610036373138,-0.3793610036373138,-0.634429395198822
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.73333,-6.16667,2016,1,31.0,Spain,Wintering,0.1158911362290382,-0.107625275850296,0.0458753332495689,-0.0458753332495689,-0.0620563328266143
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.73333,-6.16667,2016,1,31.0,Spain,Wintering,0.1158911362290382,-0.107625275850296,0.0458753332495689,-0.0458753332495689,-0.0620563328266143
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,37.38333,-5.95,2016,1,17.0,Spain,Wintering,0.0718014165759086,-0.0430071130394935,0.0734200775623321,-0.0734200775623321,0.0305092986673116
Blackcap,Sylvia atricapilla,38.11667,-1.18333,2016,1,10.0,Spain,Wintering,0.3789907395839691,-0.4320855736732483,-0.0370370373129844,0.0370370373129844,-0.4617334008216858
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,19.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,19.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,27.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,14.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,14.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,27.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,19.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,30.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,14.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,19.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,27.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,19.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.43333,-5.26667,2016,1,27.0,Spain,Wintering,0.8165358901023865,-0.7602339386940002,0.4218233227729797,-0.4218233227729797,-0.498164027929306
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2016,1,6.0,Spain,Wintering,0.2127080112695694,-0.2772466540336609,0.0263764411211013,-0.0263764411211013,-0.2527182996273041
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2016,1,12.0,Spain,Wintering,0.2127080112695694,-0.2772466540336609,0.0263764411211013,-0.0263764411211013,-0.2527182996273041
Blackcap,Sylvia atricapilla,36.26667,-5.93333,2016,1,12.0,Spain,Wintering,0.2127080112695694,-0.2772466540336609,0.0263764411211013,-0.0263764411211013,-0.2527182996273041
Blackcap,Sylvia atricapilla,42.14167,-1.66194,2016,1,3.0,Spain,Wintering,0.6622822880744934,-0.6886962652206421,0.1904277056455612,-0.1904277056455612,-0.5734784603118896
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,3.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,3.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,9.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,16.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,9.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,31.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,31.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,16.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,3.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,16.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,9.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,23.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,9.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,16.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,9.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,16.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,31.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,9.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,16.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,9.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,38.31667,-0.78333,2016,1,31.0,Spain,Wintering,0.2157502323389053,-0.3156833052635193,-0.1772311627864837,0.1772311627864837,-0.4667976498603821
Blackcap,Sylvia atricapilla,40.41667,-3.8,2016,1,3.0,Spain,Wintering,0.1011174693703651,-0.1047306507825851,-0.0337239876389503,0.0337239876389503,-0.1379673480987548
Blackcap,Sylvia atricapilla,40.41667,-3.8,2016,1,3.0,Spain,Wintering,0.1011174693703651,-0.1047306507825851,-0.0337239876389503,0.0337239876389503,-0.1379673480987548
Blackcap,Sylvia atricapilla,40.41667,-3.8,2016,1,3.0,Spain,Wintering,0.1011174693703651,-0.1047306507825851,-0.0337239876389503,0.0337239876389503,-0.1379673480987548
Blackcap,Sylvia atricapilla,40.41667,-3.8,2016,1,3.0,Spain,Wintering,0.1011174693703651,-0.1047306507825851,-0.0337239876389503,0.0337239876389503,-0.1379673480987548
Blackcap,Sylvia atricapilla,40.41667,-3.8,2016,1,3.0,Spain,Wintering,0.1011174693703651,-0.1047306507825851,-0.0337239876389503,0.0337239876389503,-0.1379673480987548
Blackcap,Sylvia atricapilla,38.26167,-1.69917,2016,1,29.0,Spain,Wintering,0.4220374226570129,-0.4728682041168213,0.133952260017395,-0.133952260017395,-0.361835241317749
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,38.26167,-1.69917,2016,1,29.0,Spain,Wintering,0.4220374226570129,-0.4728682041168213,0.133952260017395,-0.133952260017395,-0.361835241317749
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,38.26167,-1.69917,2016,1,29.0,Spain,Wintering,0.4220374226570129,-0.4728682041168213,0.133952260017395,-0.133952260017395,-0.361835241317749
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,38.24194,-1.57861,2016,1,27.0,Spain,Wintering,0.3238702118396759,-0.4210199117660522,-0.1044483631849289,0.1044483631849289,-0.5033342242240906
Blackcap,Sylvia atricapilla,36.11667,-5.66667,2016,1,18.0,Spain,Wintering,0.5872156023979187,-0.623268723487854,-0.0352321378886699,0.0352321378886699,-0.6443514823913574
